LVL,DATE,COUNTY_FIPS,POP_AT_HOME,POP_NOT_AT_HOME,NUM_OF_TRIPS
State,2019/03/24,,5295129.0,14187347.0,90015304.0
State,2019/03/24,,1923113.0,8428768.0,43201640.0
State,2019/03/24,,160024.0,597731.0,2800894.0
State,2019/03/24,,2546413.0,9107300.0,46295882.0
State,2019/03/24,,788819.0,3142205.0,14971967.0
State,2019/03/24,,993401.0,3184500.0,16800884.0
State,2019/03/24,,2855548.0,9912367.0,50752312.0
State,2019/03/24,,227078.0,827005.0,4297320.0
State,2019/03/24,,906147.0,4162436.0,19768468.0
State,2019/03/24,,181955.0,697580.0,3545267.0
State,2019/03/24,,1341349.0,5407969.0,27212186.0
State,2019/03/24,,5037732.0,23576379.0,107326868.0
State,2019/03/24,,733734.0,2417707.0,12618971.0
State,2019/03/24,,146556.0,477828.0,2550135.0
State,2019/03/24,,1691874.0,6799781.0,36385365.0
State,2019/03/24,,1610935.0,5901625.0,29796983.0
State,2019/03/24,,429135.0,1371175.0,6836769.0
State,2019/03/24,,1154013.0,4641787.0,23420364.0
State,2019/03/24,,139222.0,436748.0,2491583.0
State,2019/03/25,,809920.0,4063014.0,19671841.0
State,2019/03/25,,181648.0,553534.0,3258762.0
State,2019/03/25,,1427473.0,5722253.0,29544130.0
State,2019/03/25,,515279.0,2489337.0,12521256.0
State,2019/03/25,,8195703.0,31240433.0,161887887.0
State,2019/03/25,,1257399.0,4420757.0,27860629.0
State,2019/03/25,,723912.0,2837833.0,15564051.0
State,2019/03/25,,190412.0,773802.0,3817622.0
State,2019/03/25,,223014.0,477294.0,3292923.0
State,2019/03/25,,3373956.0,17860266.0,86469472.0
State,2019/03/25,,1872530.0,8614793.0,41234595.0
State,2019/03/25,,303117.0,1113033.0,5661747.0
State,2019/03/25,,353463.0,1395384.0,7286258.0
State,2019/03/25,,2788379.0,9913754.0,58463308.0
State,2019/03/25,,1313239.0,5358187.0,29419794.0
State,2019/03/25,,613549.0,2532948.0,14871829.0
State,2019/03/25,,570915.0,2331686.0,14321089.0
State,2019/03/25,,889609.0,3565133.0,20095269.0
State,2019/03/25,,802568.0,3843163.0,22556112.0
State,2019/03/25,,298304.0,1036010.0,5201815.0
State,2019/03/25,,1140049.0,4884201.0,25091173.0
State,2019/03/25,,1530693.0,5350360.0,35094578.0
State,2019/03/25,,1971725.0,7993638.0,43175571.0
State,2019/03/25,,1045804.0,4548227.0,25012322.0
State,2019/03/25,,483346.0,2494058.0,11766096.0
State,2019/03/25,,1267879.0,4839846.0,26670828.0
State,2019/03/25,,242964.0,816094.0,4696035.0
State,2019/03/25,,362834.0,1560540.0,8921732.0
State,2019/03/25,,673817.0,2351300.0,12458634.0
State,2019/03/25,,267901.0,1084410.0,5918439.0
State,2019/03/25,,1857896.0,7023397.0,41274393.0
State,2019/03/25,,411632.0,1677391.0,10542694.0
State,2019/03/25,,4982652.0,14499824.0,94295867.0
State,2019/03/25,,1789423.0,8562458.0,45242892.0
State,2019/03/25,,146736.0,611019.0,3370991.0
State,2019/03/25,,2388168.0,9265545.0,48754174.0
State,2019/03/25,,726515.0,3204509.0,16871692.0
State,2019/03/25,,959057.0,3218844.0,17201748.0
State,2019/03/25,,2690862.0,10077053.0,52616913.0
State,2019/03/25,,213666.0,840417.0,4445079.0
State,2019/03/25,,844805.0,4223778.0,21032215.0
State,2019/03/25,,173858.0,705677.0,4092748.0
State,2019/03/25,,1247451.0,5501867.0,28656967.0
State,2019/03/25,,4636396.0,23977715.0,117618438.0
State,2019/03/25,,669648.0,2481793.0,14616847.0
State,2019/03/25,,138381.0,486003.0,2703742.0
State,2019/03/25,,1582656.0,6908999.0,37575920.0
State,2019/03/25,,1519330.0,5993230.0,31309250.0
State,2019/03/25,,402466.0,1397844.0,7084245.0
State,2019/03/25,,1080644.0,4715156.0,25860230.0
State,2019/03/25,,133885.0,442085.0,2927973.0
State,2019/03/26,,800691.0,4072243.0,19637125.0
State,2019/03/26,,180858.0,554324.0,3180125.0
State,2019/03/26,,1432568.0,5717158.0,28584705.0
State,2019/03/26,,505341.0,2499275.0,12536262.0
State,2019/03/26,,8213227.0,31222909.0,160289417.0
State,2019/03/26,,1243001.0,4435155.0,27205448.0
State,2019/03/26,,712547.0,2849198.0,15681528.0
State,2019/03/26,,186663.0,777551.0,3888192.0
State,2019/03/26,,221031.0,479277.0,3313977.0
State,2019/03/26,,3343123.0,17891099.0,86073578.0
State,2019/03/26,,1860116.0,8627207.0,41478879.0
State,2019/03/26,,310738.0,1105412.0,5366678.0
State,2019/03/26,,351336.0,1397511.0,7048238.0
State,2019/03/26,,2755120.0,9947013.0,58527334.0
State,2019/03/26,,1293728.0,5377698.0,29587846.0
State,2019/03/26,,610446.0,2536051.0,14823711.0
State,2019/03/26,,558740.0,2343861.0,14195600.0
State,2019/03/26,,873025.0,3581717.0,20500637.0
State,2019/03/26,,794401.0,3851330.0,22465973.0
State,2019/03/26,,297925.0,1036389.0,5170510.0
State,2019/03/26,,1121445.0,4902805.0,25478679.0
State,2019/03/26,,1515835.0,5365218.0,35550152.0
State,2019/03/26,,1950629.0,8014734.0,42750247.0
State,2019/03/26,,1033463.0,4560568.0,24751485.0
State,2019/03/26,,480639.0,2496765.0,11712819.0
State,2019/03/26,,1243269.0,4864456.0,26790995.0
State,2019/03/26,,240976.0,818082.0,4531301.0
State,2019/03/26,,356353.0,1567021.0,9035734.0
State,2019/03/26,,677607.0,2347510.0,12186216.0
State,2019/03/26,,265680.0,1086631.0,5900640.0
State,2019/03/26,,1830624.0,7050669.0,42071321.0
State,2019/03/26,,410908.0,1678115.0,10231666.0
State,2019/03/26,,4955148.0,14527328.0,94852257.0
State,2019/03/26,,1760255.0,8591626.0,45292516.0
State,2019/03/26,,146515.0,611240.0,3316804.0
State,2019/03/26,,2339515.0,9314198.0,49707522.0
State,2019/03/26,,710820.0,3220204.0,16764313.0
State,2019/03/26,,944137.0,3233764.0,17184003.0
State,2019/03/26,,2657664.0,10110251.0,53667782.0
State,2019/03/26,,208597.0,845486.0,4450933.0
State,2019/03/26,,834828.0,4233755.0,20897116.0
State,2019/03/26,,170874.0,708661.0,4104645.0
State,2019/03/26,,1232343.0,5516975.0,29085800.0
State,2019/03/26,,4585048.0,24029063.0,116098194.0
State,2019/03/26,,665794.0,2485647.0,14269204.0
State,2019/03/26,,135744.0,488640.0,2648887.0
State,2019/03/26,,1563486.0,6928169.0,37953146.0
State,2019/03/26,,1511997.0,6000563.0,31139336.0
State,2019/03/26,,395892.0,1404418.0,7225357.0
State,2019/03/26,,1068744.0,4727056.0,25567842.0
State,2019/03/26,,130110.0,445860.0,2915565.0
State,2019/03/27,,786196.0,4086738.0,20973477.0
State,2019/03/27,,178574.0,556608.0,3512033.0
State,2019/03/27,,1401052.0,5748674.0,31103375.0
State,2019/03/27,,503292.0,2501324.0,13159907.0
State,2019/03/27,,8096141.0,31339995.0,172891616.0
State,2019/03/27,,1226760.0,4451396.0,29421092.0
State,2019/03/27,,706789.0,2854956.0,16743919.0
State,2019/03/27,,184057.0,780157.0,4134391.0
State,2019/03/27,,216019.0,484289.0,3614776.0
State,2019/03/27,,3286122.0,17948100.0,91465350.0
State,2019/03/27,,1821155.0,8666168.0,44589601.0
State,2019/03/27,,303138.0,1113012.0,5991509.0
State,2019/03/27,,346947.0,1401900.0,7686711.0
State,2019/03/27,,2722354.0,9979779.0,62409854.0
State,2019/03/27,,1268507.0,5402919.0,31588607.0
State,2019/03/27,,597639.0,2548858.0,15797188.0
State,2019/03/27,,557224.0,2345377.0,15093102.0
State,2019/03/27,,862066.0,3592676.0,22026757.0
State,2019/03/27,,786970.0,3858761.0,23937124.0
State,2019/03/27,,291560.0,1042754.0,5555191.0
State,2019/03/27,,1105895.0,4918355.0,27328263.0
State,2019/03/27,,1502789.0,5378264.0,38094519.0
State,2019/03/27,,1911215.0,8054148.0,45291206.0
State,2019/03/27,,1015188.0,4578843.0,26534131.0
State,2019/03/27,,472936.0,2504468.0,12357650.0
State,2019/03/27,,1233628.0,4874097.0,28367155.0
State,2019/03/27,,236269.0,822789.0,4751011.0
State,2019/03/27,,352600.0,1570774.0,9767619.0
State,2019/03/27,,663297.0,2361820.0,13101103.0
State,2019/03/27,,258625.0,1093686.0,6348093.0
State,2019/03/27,,1810994.0,7070299.0,44911122.0
State,2019/03/27,,404226.0,1684797.0,10996452.0
State,2019/03/27,,4879897.0,14602579.0,101744785.0
State,2019/03/27,,1729010.0,8622871.0,48662992.0
State,2019/03/27,,146189.0,611566.0,3544764.0
State,2019/03/27,,2299067.0,9354646.0,53358448.0
State,2019/03/27,,715474.0,3215550.0,17528410.0
State,2019/03/27,,934659.0,3243242.0,18086553.0
State,2019/03/27,,2612745.0,10155170.0,57437388.0
State,2019/03/27,,207451.0,846632.0,4828164.0
State,2019/03/27,,821901.0,4246682.0,22524160.0
State,2019/03/27,,167614.0,711921.0,4435248.0
State,2019/03/27,,1210850.0,5538468.0,30961765.0
State,2019/03/27,,4538642.0,24075469.0,123800415.0
State,2019/03/27,,655241.0,2496200.0,15220137.0
State,2019/03/27,,136017.0,488367.0,2857297.0
State,2019/03/27,,1544624.0,6947031.0,40734786.0
State,2019/03/27,,1489674.0,6022886.0,33168440.0
State,2019/03/27,,389918.0,1410392.0,7752737.0
State,2019/03/27,,1053235.0,4742565.0,27216840.0
State,2019/03/27,,129069.0,446901.0,3110830.0
State,2019/03/28,,774106.0,4098828.0,21374527.0
State,2019/03/28,,176292.0,558890.0,3458191.0
State,2019/03/28,,1382805.0,5766921.0,30989400.0
State,2019/03/28,,501324.0,2503292.0,13272920.0
State,2019/03/28,,8004633.0,31431503.0,170423020.0
State,2019/03/28,,1227761.0,4450395.0,29142070.0
State,2019/03/28,,694385.0,2867360.0,16652607.0
State,2019/03/28,,180107.0,784107.0,4122991.0
State,2019/03/28,,214108.0,486200.0,3736246.0
State,2019/03/28,,3213678.0,18020544.0,92631933.0
State,2019/03/28,,1778159.0,8709164.0,45126597.0
State,2019/03/28,,303128.0,1113022.0,5832623.0
State,2019/03/28,,343719.0,1405128.0,7520281.0
State,2019/03/28,,2681806.0,10020327.0,62369943.0
State,2019/03/28,,1261500.0,5409926.0,31523350.0
State,2019/03/28,,590024.0,2556473.0,15770339.0
State,2019/03/28,,540883.0,2361718.0,14922352.0
State,2019/03/28,,855192.0,3599550.0,22042270.0
State,2019/03/28,,778795.0,3866936.0,24310725.0
State,2019/03/28,,289289.0,1045025.0,5554735.0
State,2019/03/28,,1086815.0,4937435.0,27506977.0
State,2019/03/28,,1479439.0,5401614.0,38090975.0
State,2019/03/28,,1902182.0,8063181.0,45582606.0
State,2019/03/28,,1004282.0,4589749.0,26612404.0
State,2019/03/28,,464407.0,2512997.0,12635748.0
State,2019/03/28,,1223742.0,4883983.0,27717508.0
State,2019/03/28,,235242.0,823816.0,4713993.0
State,2019/03/28,,350927.0,1572447.0,9487396.0
State,2019/03/28,,660029.0,2365088.0,13055652.0
State,2019/03/28,,256873.0,1095438.0,6328490.0
State,2019/03/28,,1778822.0,7102471.0,44606734.0
State,2019/03/28,,398054.0,1690969.0,10988006.0
State,2019/03/28,,4807114.0,14675362.0,100853859.0
State,2019/03/28,,1698763.0,8653118.0,49203546.0
State,2019/03/28,,140582.0,617173.0,3578739.0
State,2019/03/28,,2283450.0,9370263.0,53110217.0
State,2019/03/28,,706129.0,3224895.0,17759479.0
State,2019/03/28,,926039.0,3251862.0,18111892.0
State,2019/03/28,,2579893.0,10188022.0,57294323.0
State,2019/03/28,,207566.0,846517.0,4811828.0
State,2019/03/28,,806467.0,4262116.0,22840393.0
State,2019/03/28,,166540.0,712995.0,4377223.0
State,2019/03/28,,1202048.0,5547270.0,31355811.0
State,2019/03/28,,4479081.0,24135030.0,124504697.0
State,2019/03/28,,655234.0,2496207.0,15155279.0
State,2019/03/28,,134056.0,490328.0,2855095.0
State,2019/03/28,,1514496.0,6977159.0,41044797.0
State,2019/03/28,,1477637.0,6034923.0,33196898.0
State,2019/03/28,,387759.0,1412551.0,7747460.0
State,2019/03/28,,1035019.0,4760781.0,27641595.0
State,2019/03/28,,126826.0,449144.0,3017541.0
State,2019/03/29,,782835.0,4090099.0,20985191.0
State,2019/03/29,,176128.0,559054.0,3506322.0
State,2019/03/29,,1400824.0,5748902.0,30277334.0
State,2019/03/29,,499456.0,2505160.0,12717633.0
State,2019/03/29,,8053293.0,31382843.0,169504905.0
State,2019/03/29,,1241774.0,4436382.0,27261588.0
State,2019/03/29,,697522.0,2864223.0,16327034.0
State,2019/03/29,,181447.0,782767.0,4046209.0
State,2019/03/29,,215723.0,484585.0,3614730.0
State,2019/03/29,,3251251.0,17982971.0,90600345.0
State,2019/03/29,,1797679.0,8689644.0,44105417.0
State,2019/03/29,,302795.0,1113355.0,5863117.0
State,2019/03/29,,344829.0,1404018.0,7418267.0
State,2019/03/29,,2705931.0,9996202.0,61044781.0
State,2019/03/29,,1270203.0,5401223.0,30028255.0
State,2019/03/29,,589315.0,2557182.0,15255722.0
State,2019/03/29,,542260.0,2360341.0,14253863.0
State,2019/03/29,,861128.0,3593614.0,21085045.0
State,2019/03/29,,785308.0,3860423.0,23753386.0
State,2019/03/29,,288374.0,1045940.0,5401265.0
State,2019/03/29,,1104846.0,4919404.0,27171381.0
State,2019/03/29,,1490719.0,5390334.0,37277984.0
State,2019/03/29,,1910769.0,8054594.0,43786772.0
State,2019/03/29,,1009103.0,4584928.0,26167571.0
State,2019/03/29,,462837.0,2514567.0,12565260.0
State,2019/03/29,,1219928.0,4887797.0,26825923.0
State,2019/03/29,,234981.0,824077.0,4578681.0
State,2019/03/29,,348974.0,1574400.0,8981635.0
State,2019/03/29,,660120.0,2364997.0,12895680.0
State,2019/03/29,,257261.0,1095050.0,6163177.0
State,2019/03/29,,1801351.0,7079942.0,43895009.0
State,2019/03/29,,401492.0,1687531.0,10599770.0
State,2019/03/29,,4855788.0,14626688.0,98847518.0
State,2019/03/29,,1708702.0,8643179.0,48707556.0
State,2019/03/29,,141375.0,616380.0,3487973.0
State,2019/03/29,,2299247.0,9354466.0,50924695.0
State,2019/03/29,,702197.0,3228827.0,16942696.0
State,2019/03/29,,928644.0,3249257.0,17736520.0
State,2019/03/29,,2591841.0,10176074.0,55887218.0
State,2019/03/29,,209225.0,844858.0,4734401.0
State,2019/03/29,,807760.0,4260823.0,22297007.0
State,2019/03/29,,166012.0,713523.0,4227155.0
State,2019/03/29,,1209380.0,5539938.0,30414856.0
State,2019/03/29,,4510809.0,24103302.0,121710090.0
State,2019/03/29,,660383.0,2491058.0,14564897.0
State,2019/03/29,,134415.0,489969.0,2755124.0
State,2019/03/29,,1526229.0,6965426.0,40223711.0
State,2019/03/29,,1480714.0,6031846.0,32520079.0
State,2019/03/29,,389503.0,1410807.0,7625087.0
State,2019/03/29,,1041438.0,4754362.0,26858254.0
State,2019/03/29,,129630.0,446340.0,2759156.0
State,2019/03/30,,825646.0,4047288.0,20560025.0
State,2019/03/30,,185503.0,549679.0,3361150.0
State,2019/03/30,,1461267.0,5688459.0,30068838.0
State,2019/03/30,,534905.0,2469711.0,12079741.0
State,2019/03/30,,8346705.0,31089431.0,169307729.0
State,2019/03/30,,1311197.0,4366959.0,27161221.0
State,2019/03/30,,732483.0,2829262.0,16541333.0
State,2019/03/30,,190466.0,773748.0,4024934.0
State,2019/03/30,,220666.0,479642.0,3774517.0
State,2019/03/30,,3420101.0,17814121.0,88218868.0
State,2019/03/30,,1889793.0,8597530.0,43316645.0
State,2019/03/30,,309267.0,1106883.0,5747629.0
State,2019/03/30,,358144.0,1390703.0,7388116.0
State,2019/03/30,,2853289.0,9848844.0,59296405.0
State,2019/03/30,,1351071.0,5320355.0,28582603.0
State,2019/03/30,,628513.0,2517984.0,14633338.0
State,2019/03/30,,588959.0,2313642.0,13744927.0
State,2019/03/30,,914373.0,3540369.0,20148155.0
State,2019/03/30,,821383.0,3824348.0,22896122.0
State,2019/03/30,,307132.0,1027182.0,5257548.0
State,2019/03/30,,1163430.0,4860820.0,27090396.0
State,2019/03/30,,1571095.0,5309958.0,37383548.0
State,2019/03/30,,2044496.0,7920867.0,41587597.0
State,2019/03/30,,1077003.0,4517028.0,25091613.0
State,2019/03/30,,488716.0,2488688.0,12004031.0
State,2019/03/30,,1322977.0,4784748.0,25975298.0
State,2019/03/30,,243311.0,815747.0,4651418.0
State,2019/03/30,,373645.0,1549729.0,8919949.0
State,2019/03/30,,689749.0,2335368.0,12771714.0
State,2019/03/30,,274467.0,1077844.0,6131045.0
State,2019/03/30,,1896645.0,6984648.0,44406504.0
State,2019/03/30,,420567.0,1668456.0,10361320.0
State,2019/03/30,,5105304.0,14377172.0,97290774.0
State,2019/03/30,,1809193.0,8542688.0,48018637.0
State,2019/03/30,,151243.0,606512.0,3298970.0
State,2019/03/30,,2447181.0,9206532.0,49223808.0
State,2019/03/30,,768089.0,3162935.0,16046695.0
State,2019/03/30,,963996.0,3213905.0,17929171.0
State,2019/03/30,,2727902.0,10040013.0,56121122.0
State,2019/03/30,,218928.0,835155.0,4757342.0
State,2019/03/30,,853565.0,4215018.0,21862653.0
State,2019/03/30,,173426.0,706109.0,4064683.0
State,2019/03/30,,1277209.0,5472109.0,29989392.0
State,2019/03/30,,4783208.0,23830903.0,117317027.0
State,2019/03/30,,683126.0,2468315.0,14849703.0
State,2019/03/30,,143725.0,480659.0,2691186.0
State,2019/03/30,,1608662.0,6882993.0,40178200.0
State,2019/03/30,,1536860.0,5975700.0,32629733.0
State,2019/03/30,,410447.0,1389863.0,7437159.0
State,2019/03/30,,1103331.0,4692469.0,25995497.0
State,2019/03/30,,133058.0,442912.0,2809215.0
State,2019/03/31,,884891.0,3988043.0,18342133.0
State,2019/03/31,,189072.0,546110.0,3072730.0
State,2019/03/31,,1506736.0,5642990.0,27866210.0
State,2019/03/31,,550963.0,2453653.0,11673498.0
State,2019/03/31,,8393004.0,31043132.0,160825317.0
State,2019/03/31,,1313317.0,4364839.0,26318100.0
State,2019/03/31,,781848.0,2779897.0,14242073.0
State,2019/03/31,,201978.0,762236.0,3532960.0
State,2019/03/31,,230628.0,469680.0,3231733.0
State,2019/03/31,,3621355.0,17612867.0,81667441.0
State,2019/03/31,,2033777.0,8453546.0,38687885.0
State,2019/03/31,,316716.0,1099434.0,5406681.0
State,2019/03/31,,367976.0,1380871.0,6843148.0
State,2019/03/31,,2926379.0,9775754.0,56240196.0
State,2019/03/31,,1400746.0,5270680.0,27221084.0
State,2019/03/31,,652309.0,2494188.0,13447756.0
State,2019/03/31,,602737.0,2299864.0,13192660.0
State,2019/03/31,,947893.0,3506849.0,18851579.0
State,2019/03/31,,904487.0,3741244.0,19778396.0
State,2019/03/31,,320082.0,1014232.0,4742532.0
State,2019/03/31,,1226499.0,4797751.0,23994287.0
State,2019/03/31,,1639413.0,5241640.0,33248832.0
State,2019/03/31,,2127274.0,7838089.0,39025792.0
State,2019/03/31,,1109794.0,4484237.0,23064632.0
State,2019/03/31,,530826.0,2446578.0,10754077.0
State,2019/03/31,,1324220.0,4783505.0,25317354.0
State,2019/03/31,,246203.0,812855.0,4355232.0
State,2019/03/31,,379768.0,1543606.0,8391527.0
State,2019/03/31,,701836.0,2323281.0,11967647.0
State,2019/03/31,,285902.0,1066409.0,5473906.0
State,2019/03/31,,2007601.0,6873692.0,39021103.0
State,2019/03/31,,438028.0,1650995.0,9311138.0
State,2019/03/31,,5295619.0,14186857.0,86912946.0
State,2019/03/31,,1919002.0,8432879.0,42624190.0
State,2019/03/31,,158102.0,599653.0,2869441.0
State,2019/03/31,,2542451.0,9111262.0,45610912.0
State,2019/03/31,,782968.0,3148056.0,15520959.0
State,2019/03/31,,964036.0,3213865.0,17143753.0
State,2019/03/31,,2868163.0,9899752.0,49615567.0
State,2019/03/31,,228234.0,825849.0,4195198.0
State,2019/03/31,,915493.0,4153090.0,19636043.0
State,2019/03/31,,179555.0,699980.0,3695012.0
State,2019/03/31,,1331562.0,5417756.0,27885940.0
State,2019/03/31,,5065830.0,23548281.0,107010787.0
State,2019/03/31,,714203.0,2437238.0,13483470.0
State,2019/03/31,,150064.0,474320.0,2319629.0
State,2019/03/31,,1694615.0,6797040.0,36092053.0
State,2019/03/31,,1558831.0,5953729.0,30808152.0
State,2019/03/31,,433154.0,1367156.0,6592742.0
State,2019/03/31,,1146012.0,4649788.0,23954666.0
State,2019/03/31,,135423.0,440547.0,2648924.0
State,2019/04/01,,861871.0,4011063.0,20267595.0
State,2019/04/01,,179096.0,556086.0,3592441.0
State,2019/04/01,,1475201.0,5674525.0,30182343.0
State,2019/04/01,,553419.0,2451197.0,12552584.0
State,2019/04/01,,8267285.0,31168851.0,166758821.0
State,2019/04/01,,1277871.0,4400285.0,28423788.0
State,2019/04/01,,735918.0,2825827.0,15523488.0
State,2019/04/01,,191881.0,772333.0,3755469.0
State,2019/04/01,,215504.0,484804.0,3524705.0
State,2019/04/01,,3623817.0,17610405.0,85892464.0
State,2019/04/01,,1986671.0,8500652.0,40697410.0
State,2019/04/01,,304685.0,1111465.0,6105330.0
State,2019/04/01,,358273.0,1390574.0,7393760.0
State,2019/04/01,,2859977.0,9842156.0,59464008.0
State,2019/04/01,,1376408.0,5295018.0,28761309.0
State,2019/04/01,,646289.0,2500208.0,14357278.0
State,2019/04/01,,603661.0,2298940.0,14215017.0
State,2019/04/01,,929748.0,3524994.0,20034902.0
State,2019/04/01,,873629.0,3772102.0,22677356.0
State,2019/04/01,,310578.0,1023736.0,5003010.0
State,2019/04/01,,1160388.0,4863862.0,25560733.0
State,2019/04/01,,1563386.0,5317667.0,35256331.0
State,2019/04/01,,2056727.0,7908636.0,41257407.0
State,2019/04/01,,1104014.0,4490017.0,24841162.0
State,2019/04/01,,517967.0,2459437.0,12166247.0
State,2019/04/01,,1330417.0,4777308.0,26575844.0
State,2019/04/01,,251208.0,807850.0,4746111.0
State,2019/04/01,,382575.0,1540799.0,9001657.0
State,2019/04/01,,677748.0,2347369.0,13006017.0
State,2019/04/01,,279951.0,1072360.0,5768773.0
State,2019/04/01,,1882040.0,6999253.0,42517374.0
State,2019/04/01,,426199.0,1662824.0,10407757.0
State,2019/04/01,,5021821.0,14460655.0,94882121.0
State,2019/04/01,,1865485.0,8486396.0,45490357.0
State,2019/04/01,,156874.0,600881.0,3340955.0
State,2019/04/01,,2444923.0,9208790.0,48290306.0
State,2019/04/01,,784509.0,3146515.0,17179125.0
State,2019/04/01,,950141.0,3227760.0,18011329.0
State,2019/04/01,,2767830.0,10000085.0,52520863.0
State,2019/04/01,,215100.0,838983.0,4471005.0
State,2019/04/01,,903083.0,4165500.0,20894067.0
State,2019/04/01,,187015.0,692520.0,4034360.0
State,2019/04/01,,1314416.0,5434902.0,29316209.0
State,2019/04/01,,4971930.0,23642181.0,116349227.0
State,2019/04/01,,692609.0,2458832.0,14523484.0
State,2019/04/01,,144295.0,480089.0,2530945.0
State,2019/04/01,,1648272.0,6843383.0,37908045.0
State,2019/04/01,,1520611.0,5991949.0,32478160.0
State,2019/04/01,,414704.0,1385606.0,7051437.0
State,2019/04/01,,1145964.0,4649836.0,25272095.0
State,2019/04/01,,138568.0,437402.0,2963564.0
State,2019/04/02,,790856.0,4082078.0,20291035.0
State,2019/04/02,,183306.0,551876.0,3321665.0
State,2019/04/02,,1374624.0,5775102.0,30230292.0
State,2019/04/02,,506712.0,2497904.0,12963457.0
State,2019/04/02,,8079410.0,31356726.0,161186698.0
State,2019/04/02,,1210947.0,4467209.0,28616783.0
State,2019/04/02,,703467.0,2858278.0,15344215.0
State,2019/04/02,,179502.0,784712.0,3632254.0
State,2019/04/02,,210034.0,490274.0,3408700.0
State,2019/04/02,,3235267.0,17998955.0,87857080.0
State,2019/04/02,,1856496.0,8630827.0,40787656.0
State,2019/04/02,,295969.0,1120181.0,5921699.0
State,2019/04/02,,347009.0,1401838.0,7246789.0
State,2019/04/02,,2696740.0,10005393.0,60855628.0
State,2019/04/02,,1266730.0,5404696.0,29912361.0
State,2019/04/02,,598795.0,2547702.0,14763626.0
State,2019/04/02,,549244.0,2353357.0,14591776.0
State,2019/04/02,,870368.0,3584374.0,20571273.0
State,2019/04/02,,796657.0,3849074.0,23255931.0
State,2019/04/02,,296819.0,1037495.0,5099248.0
State,2019/04/02,,1120019.0,4904231.0,25013690.0
State,2019/04/02,,1500807.0,5380246.0,34908393.0
State,2019/04/02,,1934777.0,8030586.0,42790290.0
State,2019/04/02,,1023189.0,4570842.0,25746774.0
State,2019/04/02,,481005.0,2496399.0,12149034.0
State,2019/04/02,,1222260.0,4885465.0,27752445.0
State,2019/04/02,,234406.0,824652.0,4850375.0
State,2019/04/02,,349526.0,1573848.0,9346055.0
State,2019/04/02,,663521.0,2361596.0,12747254.0
State,2019/04/02,,260943.0,1091368.0,5741965.0
State,2019/04/02,,1834374.0,7046919.0,41589175.0
State,2019/04/02,,403259.0,1685764.0,10599930.0
State,2019/04/02,,4901790.0,14580686.0,94401009.0
State,2019/04/02,,1761616.0,8590265.0,43130973.0
State,2019/04/02,,145368.0,612387.0,3440964.0
State,2019/04/02,,2276000.0,9377713.0,50205988.0
State,2019/04/02,,706038.0,3224986.0,17712385.0
State,2019/04/02,,931033.0,3246868.0,17650616.0
State,2019/04/02,,2648162.0,10119753.0,53046605.0
State,2019/04/02,,208224.0,845859.0,4414118.0
State,2019/04/02,,844708.0,4223875.0,20128302.0
State,2019/04/02,,170625.0,708910.0,4283562.0
State,2019/04/02,,1211879.0,5537439.0,29999086.0
State,2019/04/02,,4535588.0,24078523.0,119365971.0
State,2019/04/02,,669296.0,2482145.0,14005623.0
State,2019/04/02,,136684.0,487700.0,2537739.0
State,2019/04/02,,1567016.0,6924639.0,36830261.0
State,2019/04/02,,1485279.0,6027281.0,31708256.0
State,2019/04/02,,390501.0,1409809.0,6988871.0
State,2019/04/02,,1054984.0,4740816.0,26712951.0
State,2019/04/02,,128194.0,447776.0,3026680.0
State,2019/04/03,,803060.0,4069874.0,21101717.0
State,2019/04/03,,184123.0,551059.0,3549043.0
State,2019/04/03,,1405507.0,5744219.0,31069549.0
State,2019/04/03,,520780.0,2483836.0,13284805.0
State,2019/04/03,,8241727.0,31194409.0,168417791.0
State,2019/04/03,,1248136.0,4430020.0,29770183.0
State,2019/04/03,,720339.0,2841406.0,16235952.0
State,2019/04/03,,183226.0,780988.0,3897891.0
State,2019/04/03,,213695.0,486613.0,3725755.0
State,2019/04/03,,3249560.0,17984662.0,92478905.0
State,2019/04/03,,1880354.0,8606969.0,42899066.0
State,2019/04/03,,300507.0,1115643.0,5989656.0
State,2019/04/03,,359788.0,1389059.0,7479834.0
State,2019/04/03,,2746931.0,9955202.0,62798782.0
State,2019/04/03,,1294985.0,5376441.0,31387815.0
State,2019/04/03,,613911.0,2532586.0,15242663.0
State,2019/04/03,,558515.0,2344086.0,14833842.0
State,2019/04/03,,887226.0,3567516.0,21346917.0
State,2019/04/03,,818313.0,3827418.0,23851053.0
State,2019/04/03,,305445.0,1028869.0,5159327.0
State,2019/04/03,,1136558.0,4887692.0,26712252.0
State,2019/04/03,,1528200.0,5352853.0,36087703.0
State,2019/04/03,,1966854.0,7998509.0,44606114.0
State,2019/04/03,,1047903.0,4546128.0,27163211.0
State,2019/04/03,,497581.0,2479823.0,12521128.0
State,2019/04/03,,1254386.0,4853339.0,27967333.0
State,2019/04/03,,243104.0,815954.0,5021154.0
State,2019/04/03,,360290.0,1563084.0,9329828.0
State,2019/04/03,,674172.0,2350945.0,13345972.0
State,2019/04/03,,266396.0,1085915.0,5913776.0
State,2019/04/03,,1863840.0,7017453.0,43431713.0
State,2019/04/03,,412883.0,1676140.0,10930480.0
State,2019/04/03,,4997792.0,14484684.0,98208753.0
