STATE_ID,STATE,CITY,COUNTY_NAME,COUNTY_FIPS,LVL,DATE,POP_AT_HOME,POP_NOT_AT_HOME,NUM_OF_TRIPS
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-02,142069.0,517231.0,1805536.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-03,134622.0,524678.0,1973467.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-04,145192.0,514108.0,1932222.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-05,154952.0,504348.0,1715593.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-06,133275.0,526025.0,2025546.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-07,126594.0,532706.0,2038744.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-08,126953.0,532347.0,2068425.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-09,125714.0,533586.0,2076661.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-10,125035.0,534265.0,2201265.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-11,158519.0,500781.0,1745115.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-12,151266.0,508034.0,1810571.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-13,131713.0,527587.0,1977172.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-14,132464.0,526836.0,1978965.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-15,128484.0,530816.0,2086080.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-16,126211.0,533089.0,2124356.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-17,123024.0,536276.0,2245103.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-18,145127.0,514173.0,1943067.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-19,152709.0,506591.0,1869938.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-20,146660.0,512640.0,1843814.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-21,134485.0,524815.0,1985906.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-22,127494.0,531806.0,2047221.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-23,133622.0,525678.0,1971497.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-24,126256.0,533044.0,2180645.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-25,142243.0,517057.0,2008656.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-26,148777.0,510523.0,1774121.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-27,131699.0,527601.0,2075620.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-28,129494.0,529806.0,2057084.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-29,131008.0,528292.0,2030594.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-30,127948.0,531352.0,2036259.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-01-31,122319.0,536981.0,2173981.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-01,138998.0,520302.0,1970780.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-02,144994.0,514306.0,1815358.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-03,126549.0,532751.0,2066282.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-04,127000.0,532300.0,2027668.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-05,128343.0,530957.0,1964696.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-06,127802.0,531498.0,1997075.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-07,121612.0,537688.0,2195193.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-08,136960.0,522340.0,1974082.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-09,160768.0,498532.0,1741331.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-10,132588.0,526712.0,2040275.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-11,119917.0,539383.0,2072748.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-12,122761.0,536539.0,2184321.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-13,119830.0,539470.0,2183173.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-14,120189.0,539111.0,2357121.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-15,137029.0,522271.0,2130167.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-16,151543.0,507757.0,1918821.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-17,168989.0,490311.0,1738273.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-18,127686.0,531614.0,2017484.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-19,119087.0,540213.0,2159200.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-20,127922.0,531378.0,2048171.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-21,122443.0,536857.0,2286573.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-22,123872.0,535428.0,2162557.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-23,149384.0,509916.0,1885018.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-24,140200.0,519100.0,1992318.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-25,122153.0,537147.0,2213835.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-26,122290.0,537010.0,2101794.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-27,122225.0,537075.0,2233285.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-28,118734.0,540566.0,2403788.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-02-29,129096.0,530204.0,2307615.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-01,142133.0,517167.0,1904941.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-02,132470.0,526830.0,2000802.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-03,115737.0,543563.0,2253694.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-04,121166.0,538134.0,2072546.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-05,110417.0,548883.0,2126119.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-06,110070.0,549230.0,2361655.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-07,119955.0,539345.0,2256683.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-08,137523.0,521777.0,1948732.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-09,122936.0,536364.0,2159039.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-10,121601.0,537699.0,2103059.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-11,117946.0,541354.0,2130825.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-12,122421.0,536879.0,2191759.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-13,119296.0,540004.0,2300664.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-14,145891.0,513409.0,2102206.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-15,171907.0,487393.0,1754689.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-16,147252.0,512048.0,2027539.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-17,164346.0,494954.0,1919020.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-18,169450.0,489850.0,1929272.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-19,174559.0,484741.0,1898739.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-20,175617.0,483683.0,1917115.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-21,197706.0,461594.0,1697583.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-22,194378.0,464922.0,1360153.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-23,175919.0,483381.0,1491454.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-24,171199.0,488101.0,1593680.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-25,171294.0,488006.0,1610414.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-26,172133.0,487167.0,1670304.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-27,167584.0,491716.0,1764001.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-28,177393.0,481907.0,1594857.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-29,197650.0,461650.0,1393497.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-30,172002.0,487298.0,1598528.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-03-31,177985.0,481315.0,1476938.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-01,170358.0,488942.0,1645682.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-02,170959.0,488341.0,1623231.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-03,166826.0,492474.0,1755086.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-04,182373.0,476927.0,1615185.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-05,204638.0,454662.0,1357018.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-06,179756.0,479544.0,1612488.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-07,176802.0,482498.0,1551288.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-08,175703.0,483597.0,1591764.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-09,176351.0,482949.0,1651953.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-10,167935.0,491365.0,1738573.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-11,178779.0,480521.0,1682636.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-12,223126.0,436174.0,1158459.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-13,178062.0,481238.0,1631670.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-14,178591.0,480709.0,1673970.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-15,171852.0,487448.0,1618299.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-16,180029.0,479271.0,1580624.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-17,165013.0,494287.0,1725068.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-18,181700.0,477600.0,1687962.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-19,194652.0,464648.0,1491106.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-20,165595.0,493705.0,1761190.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-21,164013.0,495287.0,1696301.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-22,165681.0,493619.0,1645218.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-23,170845.0,488455.0,1586377.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-24,156510.0,502790.0,1842650.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-25,170269.0,489031.0,1697841.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-26,181302.0,477998.0,1514544.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-27,163982.0,495318.0,1703188.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-28,160587.0,498713.0,1755489.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-29,167596.0,491704.0,1648131.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-04-30,154342.0,504958.0,1819512.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-01,148133.0,511167.0,1952985.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-02,160115.0,499185.0,1821651.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-03,174557.0,484743.0,1598633.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-04,152264.0,507036.0,1803098.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-05,155420.0,503880.0,1810875.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-06,155340.0,503960.0,1794941.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-07,151805.0,507495.0,1783677.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-08,157751.0,501549.0,1770960.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-09,158404.0,500896.0,1867530.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-10,163003.0,496297.0,1624908.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-11,134281.0,525019.0,1950194.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-12,128132.0,531168.0,2013136.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-13,131976.0,527324.0,1924440.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-14,129082.0,530218.0,1932329.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-15,133627.0,525673.0,1960268.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-16,137506.0,521794.0,1925364.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-17,145821.0,513479.0,1723204.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-18,121274.0,538026.0,1989101.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-19,114881.0,544419.0,2080211.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-20,116358.0,542942.0,2031189.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-21,112264.0,547036.0,2110237.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-22,104429.0,554871.0,2181618.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-23,122579.0,536721.0,2005698.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-24,148045.0,511255.0,1684893.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-25,151486.0,507814.0,1558752.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-26,135336.0,523964.0,1676799.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-27,139109.0,520191.0,1828393.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-28,135291.0,524009.0,1915837.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-29,155807.0,503493.0,1900415.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-30,153234.0,506066.0,1898174.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-05-31,162787.0,496513.0,1740356.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-01,137309.0,521991.0,1835691.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-02,148224.0,511076.0,1819115.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-03,130038.0,529262.0,1999306.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-04,131750.0,527550.0,1901232.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-05,132343.0,526957.0,1967457.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-06,150829.0,508471.0,1836221.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-07,156091.0,503209.0,1651319.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-08,128443.0,530857.0,1913072.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-09,141930.0,517370.0,1785111.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-10,134895.0,524405.0,1828182.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-11,129610.0,529690.0,1953315.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-12,131476.0,527824.0,2061320.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-13,138026.0,521274.0,2003143.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-14,150484.0,508816.0,1642778.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-15,143011.0,516289.0,1826731.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-16,137656.0,521644.0,1961427.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-17,132576.0,526724.0,1942142.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-18,130161.0,529139.0,1950074.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-19,132707.0,526593.0,1890280.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-20,144519.0,514781.0,1836062.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-21,163809.0,495491.0,1577653.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-22,143511.0,515789.0,1709528.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-23,141421.0,517879.0,1786932.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-24,147681.0,511619.0,1748525.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-25,139734.0,519566.0,1769360.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-26,143497.0,515803.0,1841076.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-27,145748.0,513552.0,1878544.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-28,157323.0,501977.0,1593472.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-29,157542.0,501758.0,1660464.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-06-30,150339.0,508961.0,1637522.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-01,143556.0,515744.0,1651734.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-02,151815.0,507485.0,1878005.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-03,161502.0,497798.0,1830703.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-04,176947.0,482353.0,1566213.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-05,162665.0,496635.0,1513140.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-06,158522.0,500778.0,1583640.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-07,150046.0,509254.0,1649222.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-08,146133.0,513167.0,1693854.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-09,145786.0,513514.0,1725235.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-10,145397.0,513903.0,1766021.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-11,156540.0,502760.0,1741601.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-12,165057.0,494243.0,1447804.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-13,148099.0,511201.0,1633430.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-14,144360.0,514940.0,1790145.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-15,144420.0,514880.0,1807351.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-16,144660.0,514640.0,1815422.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-17,152933.0,506367.0,1796754.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-18,163400.0,495900.0,1775207.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-19,180775.0,478525.0,1504144.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-20,171759.0,487541.0,1663230.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-21,157220.0,502080.0,1634467.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-22,151255.0,508045.0,1717230.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-23,155244.0,504056.0,1669586.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-24,147872.0,511428.0,1785230.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-25,163995.0,495305.0,1626020.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-26,167924.0,491376.0,1580995.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-27,164669.0,494631.0,1663712.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-28,152294.0,507006.0,1731345.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-29,158713.0,500587.0,1642166.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-30,147761.0,511539.0,1745684.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-07-31,156200.0,503100.0,1622373.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-01,170433.0,488867.0,1618645.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-02,173919.0,485381.0,1560716.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-03,154553.0,504747.0,1804538.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-04,143338.0,515962.0,1899593.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-05,145377.0,513923.0,1833800.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-06,142241.0,517059.0,1893256.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-07,146068.0,513232.0,1811560.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-08,153634.0,505666.0,1695041.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-09,170246.0,489054.0,1547415.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-10,158624.0,500676.0,1629266.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-11,152822.0,506478.0,1703275.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-12,147562.0,511738.0,1647355.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-13,139714.0,519586.0,1732018.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-14,133825.0,525475.0,1799714.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-15,145148.0,514152.0,1709964.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-16,167091.0,492209.0,1576992.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-17,158374.0,500926.0,1659933.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-18,157204.0,502096.0,1556284.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-19,148063.0,511237.0,1667309.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-20,140159.0,519141.0,1673176.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-21,133435.0,525865.0,1797941.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-22,148348.0,510952.0,1713976.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-23,170302.0,488998.0,1362995.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-24,165566.0,493734.0,1418295.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-25,154735.0,504565.0,1497221.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-26,156904.0,502396.0,1524554.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-27,155004.0,504296.0,1588160.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-28,153775.0,505525.0,1567808.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-29,161937.0,497363.0,1598620.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-30,180893.0,478407.0,1314115.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-08-31,164254.0,495046.0,1502034.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-01,158557.0,500743.0,1656788.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-02,162990.0,496310.0,1628117.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-03,149912.0,509388.0,1777432.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-04,162742.0,496558.0,1670003.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-05,160613.0,498687.0,1707780.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-06,183233.0,476067.0,1425710.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-07,189129.0,470171.0,1308401.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-08,168628.0,490672.0,1612016.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-09,163922.0,495378.0,1681830.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-10,161167.0,498133.0,1651772.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-11,155463.0,503837.0,1776653.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-12,169144.0,490156.0,1597148.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-13,181473.0,477827.0,1348279.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-14,167342.0,491958.0,1591271.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-15,164408.0,494892.0,1624416.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-16,164201.0,495099.0,1567812.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-17,162506.0,496794.0,1638636.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-18,157954.0,501346.0,1798721.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-19,165796.0,493504.0,1734882.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-20,170875.0,488425.0,1465957.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-21,184672.0,474628.0,1455649.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-22,158646.0,500654.0,1633962.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-23,148376.0,510924.0,1695429.0
AL,Alabama,BIRMINGHAM,Jefferson,1073,County,2020-09-24,153406.0,505894.0,1605287.0
